accepted_name,verbatim_name,taxonomic_status,species,subspecies,taxon_rank,class,order,family,genus,is_marine,is_brackish,is_freshwater,taxon_id,ncbi_id,region
Sphoeroides annulatus,Sphoeroides annulatus,accepted,Sphoeroides annulatus,NA,species,Actinopteri,Tetraodontiformes,Tetraodontidae,Sphoeroides,TRUE,TRUE,FALSE,275272,168377,California Current
Pareques viola,Pareques viola,accepted,Pareques viola,NA,species,Actinopteri,Eupercaria incertae sedis,Sciaenidae,Pareques,TRUE,FALSE,FALSE,282144,NA,California Current
Remora australis,Remora australis,accepted,Remora australis,NA,species,Actinopteri,Carangiformes,Echeneidae,Remora,TRUE,FALSE,FALSE,126850,490280,California Current
Porichthys analis,Porichthys analis,accepted,Porichthys analis,NA,species,Actinopteri,Batrachoidiformes,Batrachoididae,Porichthys,TRUE,FALSE,FALSE,275650,887122,California Current
Haemulopsis elongatus,Haemulopsis elongatus,accepted,Haemulopsis elongatus,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulopsis,TRUE,FALSE,FALSE,280974,1181260,California Current
Pleurogrammus monopterygius,Pleurogrammus monopterygius,accepted,Pleurogrammus monopterygius,NA,species,Actinopteri,Perciformes,Hexagrammidae,Pleurogrammus,TRUE,FALSE,FALSE,282289,192379,California Current
Hyporthodus niveatus,Hyporthodus niveatus,accepted,Hyporthodus niveatus,NA,species,Actinopteri,Perciformes,Serranidae,Hyporthodus,TRUE,FALSE,FALSE,475101,160726,California Current
Diaphus pacificus,Diaphus pacificus,accepted,Diaphus pacificus,NA,species,Actinopteri,Myctophiformes,Myctophidae,Diaphus,TRUE,FALSE,FALSE,272684,NA,California Current
Anchoa nasus,Anchoa nasus,accepted,Anchoa nasus,NA,species,Actinopteri,Clupeiformes,Engraulidae,Anchoa,TRUE,TRUE,FALSE,275528,485433,California Current
Bertella idiomorpha,Bertella idiomorpha,accepted,Bertella idiomorpha,NA,species,Actinopteri,Lophiiformes,Oneirodidae,Bertella,TRUE,FALSE,FALSE,279907,242940,California Current
Cheilopogon californicus,Cheilopogon californicus,accepted,Cheilopogon californicus,NA,species,Actinopteri,Beloniformes,Exocoetidae,Cheilopogon,TRUE,FALSE,FALSE,300136,NA,California Current
Bathylaco nigricans,Bathylaco nigricans,accepted,Bathylaco nigricans,NA,species,Actinopteri,Alepocephaliformes,Alepocephalidae,Bathylaco,TRUE,FALSE,FALSE,126688,466962,California Current
Pachycara bulbiceps,Pachycara bulbiceps,accepted,Pachycara bulbiceps,NA,species,Actinopteri,Perciformes,Zoarcidae,Pachycara,TRUE,FALSE,FALSE,127121,NA,California Current
Scopelosaurus adleri,Scopelosaurus adleri,accepted,Scopelosaurus adleri,NA,species,Actinopteri,Aulopiformes,Notosudidae,Scopelosaurus,TRUE,FALSE,FALSE,254552,NA,California Current
Anotopterus nikparini,Anotopterus nikparini,accepted,Anotopterus nikparini,NA,species,Actinopteri,Aulopiformes,Anotopteridae,Anotopterus,TRUE,FALSE,FALSE,272040,557333,California Current
Cheilopogon papilio,Cheilopogon papilio,accepted,Cheilopogon papilio,NA,species,Actinopteri,Beloniformes,Exocoetidae,Cheilopogon,TRUE,FALSE,FALSE,272159,NA,California Current
Trachinotus rhodopus,Trachinotus rhodopus,accepted,Trachinotus rhodopus,NA,species,Actinopteri,Carangiformes,Carangidae,Trachinotus,TRUE,FALSE,FALSE,273297,173332,California Current
Scorpaena sonorae,Scorpaena sonorae,accepted,Scorpaena sonorae,NA,species,Actinopteri,Perciformes,Scorpaenidae,Scorpaena,TRUE,FALSE,FALSE,274736,1317705,California Current
Halichoeres dispilus,Halichoeres dispilus,accepted,Halichoeres dispilus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,TRUE,FALSE,FALSE,275763,317475,California Current
Polydactylus approximans,Polydactylus approximans,accepted,Polydactylus approximans,NA,species,Actinopteri,Carangaria incertae sedis,Polynemidae,Polydactylus,TRUE,TRUE,FALSE,276587,320382,California Current
Malacocottus kincaidi,Malacocottus kincaidi,accepted,Malacocottus kincaidi,NA,species,Actinopteri,Perciformes,Psychrolutidae,Malacocottus,TRUE,FALSE,FALSE,279442,433396,California Current
Acantholiparis opercularis,Acantholiparis opercularis,accepted,Acantholiparis opercularis,NA,species,Actinopteri,Perciformes,Liparidae,Acantholiparis,TRUE,FALSE,FALSE,279480,557403,California Current
Agonomalus mozinoi,Agonomalus mozinoi,accepted,Agonomalus mozinoi,NA,species,Actinopteri,Perciformes,Agonidae,Agonomalus,TRUE,FALSE,FALSE,279517,NA,California Current
Fodiator acutus,Fodiator acutus,accepted,Fodiator acutus,NA,species,Actinopteri,Beloniformes,Exocoetidae,Fodiator,TRUE,TRUE,FALSE,280791,293911,California Current
Quietula y-cauda,Quietula y-cauda,accepted,Quietula y-cauda,NA,species,Actinopteri,Gobiiformes,Gobiidae,Quietula,TRUE,TRUE,FALSE,282537,185748,California Current
Zesticelus profundorum,Zesticelus profundorum,accepted,Zesticelus profundorum,NA,species,Actinopteri,Perciformes,Cottidae,Zesticelus,TRUE,FALSE,FALSE,283218,740938,California Current
Notorynchus cepedianus,Notorynchus cepedianus,accepted,Notorynchus cepedianus,NA,species,Elasmobranchii,Hexanchiformes,Hexanchidae,Notorynchus,TRUE,TRUE,FALSE,217628,7857,California Current
Myxine hubbsi,Myxine hubbsi,accepted,Myxine hubbsi,NA,species,Myxini,Myxiniformes,Myxinidae,Myxine,TRUE,FALSE,FALSE,271304,NA,California Current
Benthosema panamense,Benthosema panamense,accepted,Benthosema panamense,NA,species,Actinopteri,Myctophiformes,Myctophidae,Benthosema,TRUE,FALSE,FALSE,272648,1197456,California Current
Congriscus megastoma,Congriscus megastoma,accepted,Congriscus megastoma,NA,species,Actinopteri,Anguilliformes,Congridae,Congriscus,TRUE,FALSE,FALSE,280374,1604600,California Current
Malacoctenus tetranemus,Malacoctenus tetranemus,accepted,Malacoctenus tetranemus,NA,species,Actinopteri,Blenniiformes,Labrisomidae,Malacoctenus,TRUE,FALSE,FALSE,281502,879509,California Current
Neoclinus stephensae,Neoclinus stephensae,accepted,Neoclinus stephensae,NA,species,Actinopteri,Blenniiformes,Chaenopsidae,Neoclinus,TRUE,FALSE,FALSE,281685,NA,California Current
Serrivomer jesperseni,Serrivomer jesperseni,accepted,Serrivomer jesperseni,NA,species,Actinopteri,Anguilliformes,Serrivomeridae,Serrivomer,TRUE,FALSE,FALSE,272002,557366,California Current
Hirundichthys marginatus,Hirundichthys marginatus,accepted,Hirundichthys marginatus,NA,species,Actinopteri,Beloniformes,Exocoetidae,Hirundichthys,TRUE,FALSE,FALSE,272170,293903,California Current
Lampanyctus steinbecki,Lampanyctus steinbecki,accepted,Lampanyctus steinbecki,NA,species,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,TRUE,FALSE,FALSE,272717,NA,California Current
Prionotus albirostris,Prionotus albirostris,accepted,Prionotus albirostris,NA,species,Actinopteri,Perciformes,Triglidae,Prionotus,TRUE,FALSE,FALSE,276278,1897795,California Current
Erilepis zonifer,Erilepis zonifer,accepted,Erilepis zonifer,NA,species,Actinopteri,Perciformes,Anoplopomatidae,Erilepis,TRUE,FALSE,FALSE,280700,270543,California Current
Prionurus punctatus,Prionurus punctatus,accepted,Prionurus punctatus,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Prionurus,TRUE,FALSE,FALSE,282349,1316016,California Current
Gymnura marmorata,Gymnura marmorata,accepted,Gymnura marmorata,NA,species,Elasmobranchii,Myliobatiformes,Gymnuridae,Gymnura,TRUE,FALSE,FALSE,271479,86361,California Current
Gempylus serpens,Gempylus serpens,accepted,Gempylus serpens,NA,species,Actinopteri,Scombriformes,Gempylidae,Gempylus,TRUE,FALSE,FALSE,126862,13543,California Current
Abudefduf declivifrons,Abudefduf declivifrons,accepted,Abudefduf declivifrons,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,TRUE,FALSE,FALSE,273698,36215,California Current
Saccopharynx lavenbergi,Saccopharynx lavenbergi,accepted,Saccopharynx lavenbergi,NA,species,Actinopteri,Saccopharyngiformes,Saccopharyngidae,Saccopharynx,TRUE,FALSE,FALSE,274336,136490,California Current
Agonopsis sterletus,Agonopsis sterletus,accepted,Agonopsis sterletus,NA,species,Actinopteri,Perciformes,Agonidae,Agonopsis,TRUE,FALSE,FALSE,279521,740689,California Current
Esselenichthys laurae,Esselenichthys laurae,accepted,Esselenichthys laurae,NA,species,Actinopteri,Perciformes,Stichaeidae,Esselenichthys,TRUE,FALSE,FALSE,280719,NA,California Current
Lampanyctus niger,Lampanyctus niger,accepted,Lampanyctus niger,NA,species,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,TRUE,FALSE,FALSE,301537,NA,California Current
Poromitra curilensis,Poromitra curilensis,accepted,Poromitra curilensis,NA,species,Actinopteri,Beryciformes,Melamphaidae,Poromitra,TRUE,FALSE,FALSE,474945,1828457,California Current
Kyphosus azureus,Kyphosus azureus,accepted,Kyphosus azureus,NA,species,Actinopteri,Centrarchiformes,Kyphosidae,Kyphosus,TRUE,FALSE,FALSE,1019728,NA,California Current
Hypanus dipterurus,Hypanus dipterurus,accepted,Hypanus dipterurus,NA,species,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,TRUE,FALSE,FALSE,1042857,2488746,California Current
Gonostoma atlanticum,Gonostoma atlanticum,accepted,Gonostoma atlanticum,NA,species,Actinopteri,Stomiiformes,Gonostomatidae,Gonostoma,TRUE,FALSE,FALSE,127293,48456,California Current
Lestidium atlanticum,Lestidium atlanticum,accepted,Lestidium atlanticum,NA,species,Actinopteri,Aulopiformes,Paralepididae,Lestidium,TRUE,FALSE,FALSE,158871,172140,California Current
Synodus lacertinus,Synodus lacertinus,accepted,Synodus lacertinus,NA,species,Actinopteri,Aulopiformes,Synodontidae,Synodus,TRUE,FALSE,FALSE,272130,320414,California Current
Pteraclis aesticola,Pteraclis aesticola,accepted,Pteraclis aesticola,NA,species,Actinopteri,Scombriformes,Bramidae,Pteraclis,TRUE,FALSE,FALSE,273151,1219345,California Current
Bodianus diplotaenia,Bodianus diplotaenia,accepted,Bodianus diplotaenia,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Bodianus,TRUE,FALSE,FALSE,273527,1182146,California Current
Mycteroperca xenarcha,Mycteroperca xenarcha,accepted,Mycteroperca xenarcha,NA,species,Actinopteri,Perciformes,Serranidae,Mycteroperca,TRUE,TRUE,FALSE,273886,320403,California Current
Syngnathus euchrous,Syngnathus euchrous,accepted,Syngnathus euchrous,NA,species,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,TRUE,FALSE,FALSE,275222,NA,California Current
Lycodapus parviceps,Lycodapus parviceps,accepted,Lycodapus parviceps,NA,species,Actinopteri,Perciformes,Zoarcidae,Lycodapus,TRUE,FALSE,FALSE,279393,1772030,California Current
Achirus mazatlanus,Achirus mazatlanus,accepted,Achirus mazatlanus,NA,species,Actinopteri,Pleuronectiformes,Achiridae,Achirus,TRUE,TRUE,TRUE,279494,NA,California Current
Johnrandallia nigrirostris,Johnrandallia nigrirostris,accepted,Johnrandallia nigrirostris,NA,species,Actinopteri,Acanthuriformes,Chaetodontidae,Johnrandallia,TRUE,FALSE,FALSE,281202,466148,California Current
Lampanyctus bristori,Lampanyctus bristori,accepted,Lampanyctus bristori,NA,species,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,TRUE,FALSE,FALSE,1525474,NA,California Current
Sufflamen verres,Sufflamen verres,accepted,Sufflamen verres,NA,species,Actinopteri,Tetraodontiformes,Balistidae,Sufflamen,TRUE,FALSE,FALSE,276853,882189,California Current
Alphestes immaculatus,Alphestes immaculatus,accepted,Alphestes immaculatus,NA,species,Actinopteri,Perciformes,Serranidae,Alphestes,TRUE,FALSE,FALSE,279568,160542,California Current
Typhlogobius californiensis,Typhlogobius californiensis,accepted,Typhlogobius californiensis,NA,species,Actinopteri,Gobiiformes,Gobiidae,Typhlogobius,TRUE,FALSE,FALSE,283075,166768,California Current
Zapteryx exasperata,Zapteryx exasperata,accepted,Zapteryx exasperata,NA,species,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Zapteryx,TRUE,FALSE,FALSE,283213,540279,California Current
Liparis liparis,Liparis liparis,accepted,Liparis liparis,NA,species,Actinopteri,Perciformes,Liparidae,Liparis,TRUE,FALSE,FALSE,127219,446792,California Current
Cyclothone braueri,Cyclothone braueri,accepted,Cyclothone braueri,NA,species,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,TRUE,FALSE,FALSE,127284,48444,California Current
Symphurus fasciolaris,Symphurus fasciolaris,accepted,Symphurus fasciolaris,NA,species,Actinopteri,Pleuronectiformes,Cynoglossidae,Symphurus,TRUE,TRUE,FALSE,274242,2039247,California Current
Lophiodes caulinaris,Lophiodes caulinaris,accepted,Lophiodes caulinaris,NA,species,Actinopteri,Lophiiformes,Lophiidae,Lophiodes,TRUE,FALSE,FALSE,278525,314249,California Current
Clidoderma asperrimum,Clidoderma asperrimum,accepted,Clidoderma asperrimum,NA,species,Actinopteri,Pleuronectiformes,Pleuronectidae,Clidoderma,TRUE,FALSE,FALSE,280216,255560,California Current
Haemulopsis nitidus,Haemulopsis nitidus,accepted,Haemulopsis nitidus,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulopsis,TRUE,FALSE,FALSE,280976,1010790,California Current
Lythrypnus pulchellus,Lythrypnus pulchellus,accepted,Lythrypnus pulchellus,NA,species,Actinopteri,Gobiiformes,Gobiidae,Lythrypnus,TRUE,FALSE,FALSE,281468,1193721,California Current
Radulinus vinculus,Radulinus vinculus,accepted,Radulinus vinculus,NA,species,Actinopteri,Perciformes,Cottidae,Radulinus,TRUE,FALSE,FALSE,282544,NA,California Current
Thunnus albacares,Thunnus albacares,accepted,Thunnus albacares,NA,species,Actinopteri,Scombriformes,Scombridae,Thunnus,TRUE,TRUE,FALSE,127027,8236,California Current
Cyclothone alba,Cyclothone alba,accepted,Cyclothone alba,NA,species,Actinopteri,Stomiiformes,Gonostomatidae,Cyclothone,TRUE,FALSE,FALSE,127283,48442,California Current
Coryphaenoides yaquinae,Coryphaenoides yaquinae,accepted,Coryphaenoides yaquinae,NA,species,Actinopteri,Gadiformes,Macrouridae,Coryphaenoides,TRUE,FALSE,FALSE,272358,83387,California Current
Micropogonias ectenes,Micropogonias ectenes,accepted,Micropogonias ectenes,NA,species,Actinopteri,Eupercaria incertae sedis,Sciaenidae,Micropogonias,TRUE,TRUE,FALSE,275305,1249490,California Current
Chaunacops coloratus,Chaunacops coloratus,accepted,Chaunacops coloratus,NA,species,Actinopteri,Lophiiformes,Chaunacidae,Chaunacops,TRUE,FALSE,FALSE,280133,1197887,California Current
Nematistius pectoralis,Nematistius pectoralis,accepted,Nematistius pectoralis,NA,species,Actinopteri,Carangiformes,Nematistiidae,Nematistius,TRUE,FALSE,FALSE,281664,173244,California Current
Bathyraja parmifera,Bathyraja parmifera,accepted,Bathyraja parmifera,NA,species,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,TRUE,FALSE,FALSE,271528,341249,California Current
Echinorhinus cookei,Echinorhinus cookei,accepted,Echinorhinus cookei,NA,species,Elasmobranchii,Echinorhiniformes,Echinorhinidae,Echinorhinus,TRUE,FALSE,FALSE,271656,7834,California Current
Scorpaenodes xyris,Scorpaenodes xyris,accepted,Scorpaenodes xyris,NA,species,Actinopteri,Perciformes,Scorpaenidae,Scorpaenodes,TRUE,FALSE,FALSE,274756,320400,California Current
Sebastes lentiginosus,Sebastes lentiginosus,accepted,Sebastes lentiginosus,NA,species,Actinopteri,Perciformes,Sebastidae,Sebastes,TRUE,FALSE,FALSE,274811,72082,California Current
Anchoa ischana,Anchoa ischana,accepted,Anchoa ischana,NA,species,Actinopteri,Clupeiformes,Engraulidae,Anchoa,TRUE,FALSE,FALSE,275520,1249487,California Current
Lucania parva,Lucania parva,accepted,Lucania parva,NA,species,Actinopteri,Cyprinodontiformes,Fundulidae,Lucania,TRUE,TRUE,TRUE,159310,722640,California Current
Stemonosudis elegans,Stemonosudis elegans,accepted,Stemonosudis elegans,NA,species,Actinopteri,Aulopiformes,Paralepididae,Stemonosudis,TRUE,FALSE,FALSE,220335,NA,California Current
Synodus sechurae,Synodus sechurae,accepted,Synodus sechurae,NA,species,Actinopteri,Aulopiformes,Synodontidae,Synodus,TRUE,FALSE,FALSE,272140,NA,California Current
Symphurus atramentatus,Symphurus atramentatus,accepted,Symphurus atramentatus,NA,species,Actinopteri,Pleuronectiformes,Cynoglossidae,Symphurus,TRUE,FALSE,FALSE,274233,NA,California Current
Myrophis vafer,Myrophis vafer,accepted,Myrophis vafer,NA,species,Actinopteri,Anguilliformes,Ophichthidae,Myrophis,TRUE,FALSE,FALSE,275496,319944,California Current
Enneanectes carminalis,Enneanectes carminalis,accepted,Enneanectes carminalis,NA,species,Actinopteri,Blenniiformes,Tripterygiidae,Enneanectes,TRUE,FALSE,FALSE,280680,879482,California Current
Zalieutes elater,Zalieutes elater,accepted,Zalieutes elater,NA,species,Actinopteri,Lophiiformes,Ogcocephalidae,Zalieutes,TRUE,FALSE,FALSE,283203,412627,California Current
Careproctus kamikawai,Careproctus kamikawai,accepted,Careproctus kamikawai,NA,species,Actinopteri,Perciformes,Liparidae,Careproctus,TRUE,FALSE,FALSE,834998,NA,California Current
Cetostoma regani,Cetostoma regani,accepted,Cetostoma regani,NA,species,Actinopteri,Beryciformes,Cetomimidae,Cetostoma,TRUE,FALSE,FALSE,126406,88671,California Current
Taaningichthys paurolychnus,Taaningichthys paurolychnus,accepted,Taaningichthys paurolychnus,NA,species,Actinopteri,Myctophiformes,Myctophidae,Taaningichthys,TRUE,FALSE,FALSE,126633,2420062,California Current
Poromitra megalops,Poromitra megalops,accepted,Poromitra megalops,NA,species,Actinopteri,Beryciformes,Melamphaidae,Poromitra,TRUE,FALSE,FALSE,127274,473329,California Current
Gnathanodon speciosus,Gnathanodon speciosus,accepted,Gnathanodon speciosus,NA,species,Actinopteri,Carangiformes,Carangidae,Gnathanodon,TRUE,FALSE,FALSE,218429,326724,California Current
Cheilopogon spilonotopterus,Cheilopogon spilonotopterus,accepted,Cheilopogon spilonotopterus,NA,species,Actinopteri,Beloniformes,Exocoetidae,Cheilopogon,TRUE,FALSE,FALSE,272163,293914,California Current
Caranx caninus,Caranx caninus,accepted,Caranx caninus,NA,species,Actinopteri,Carangiformes,Carangidae,Caranx,TRUE,TRUE,FALSE,273272,173306,California Current
Gobiesox papillifer,Gobiesox papillifer,accepted,Gobiesox papillifer,NA,species,Actinopteri,Gobiesociformes,Gobiesocidae,Gobiesox,TRUE,FALSE,FALSE,275676,NA,California Current
Coryphopterus urospilus,Coryphopterus urospilus,accepted,Coryphopterus urospilus,NA,species,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,TRUE,FALSE,FALSE,276435,151720,California Current
Esselenichthys carli,Esselenichthys carli,accepted,Esselenichthys carli,NA,species,Actinopteri,Perciformes,Stichaeidae,Esselenichthys,TRUE,FALSE,FALSE,280718,320406,California Current
Paracaristius nudarcus,Paracaristius nudarcus,accepted,Paracaristius nudarcus,NA,species,Actinopteri,Scombriformes,Caristiidae,Paracaristius,TRUE,FALSE,FALSE,712726,NA,California Current
Cheilopogon pinnatibarbatus,Cheilopogon pinnatibarbatus,accepted,Cheilopogon pinnatibarbatus,NA,species,Actinopteri,Beloniformes,Exocoetidae,Cheilopogon,TRUE,FALSE,FALSE,126383,307590,California Current
Maulisia mauli,Maulisia mauli,accepted,Maulisia mauli,NA,species,Actinopteri,Alepocephaliformes,Platytroctidae,Maulisia,TRUE,FALSE,FALSE,126742,443640,California Current
Auxis thazard,Auxis thazard,accepted,Auxis thazard,NA,species,Actinopteri,Scombriformes,Scombridae,Auxis,TRUE,FALSE,FALSE,127016,13353,California Current
Oxyporhamphus micropterus,Oxyporhamphus micropterus,accepted,Oxyporhamphus micropterus,NA,species,Actinopteri,Beloniformes,Hemiramphidae,Oxyporhamphus,TRUE,FALSE,FALSE,217871,293902,California Current
Lampanyctus parvicauda,Lampanyctus parvicauda,accepted,Lampanyctus parvicauda,NA,species,Actinopteri,Myctophiformes,Myctophidae,Lampanyctus,TRUE,FALSE,FALSE,272715,1519981,California Current
Melamphaes laeviceps,Melamphaes laeviceps,accepted,Melamphaes laeviceps,NA,species,Actinopteri,Beryciformes,Melamphaidae,Melamphaes,TRUE,FALSE,FALSE,274930,NA,California Current
